Altitude_m,Airspeed_m_s,EM_Power_kW,RPM,Pitch,Efficiency,ViscousLoss
2222.222222222222,104.44444444444444,322222.22222222225,1000.0822417070343,30.7734375,0.01,23414.94824580873
2222.222222222222,104.44444444444444,594444.4444444445,1000.138557397785,31.611328125,0.4444116143895243,23418.904030195703
2222.222222222222,104.44444444444444,866666.6666666667,1000.4914014673539,32.44921875,0.7014120214780518,23443.6990055797
2222.222222222222,104.44444444444444,1138888.888888889,999.6984301210183,33.236328125,0.802139552073224,23388.000022495627
2222.222222222222,104.44444444444444,1411111.1111111112,1000.1234676679421,33.896484375,0.8370598722532769,23417.844038255473
2222.222222222222,104.44444444444444,1683333.3333333335,999.9206848902628,34.53125,0.8480489428401549,23403.60247857706
2222.222222222222,104.44444444444444,1955555.5555555557,1000.1447851431454,35.140625,0.8510640364017578,23419.341513216466
2222.222222222222,104.44444444444444,2227777.777777778,999.9935348862224,35.775390625,0.8529558304512284,23408.718114018186
2222.222222222222,104.44444444444444,2500000.0,999.896675787833,36.435546875,0.8558076431248329,23401.916686875895
2222.222222222222,123.33333333333334,50000.0,999.809609285824,34.455078125,0.01,23395.804018450108
2222.222222222222,123.33333333333334,322222.22222222225,1000.4157325391111,35.140625,0.01,23438.38014303608
2222.222222222222,123.33333333333334,594444.4444444445,1000.2963485317953,35.775390625,0.2638839177879068,23429.990129511436
2222.222222222222,123.33333333333334,866666.6666666667,999.7319148202307,36.41015625,0.5675840191054035,23390.35023037958
2222.222222222222,123.33333333333334,1138888.888888889,999.7074538719894,36.994140625,0.7060021102457691,23388.633361670454
2222.222222222222,123.33333333333334,1411111.1111111112,1000.2846620542156,37.52734375,0.7765709546923842,23429.16894030351
